id,name,category,primary_muscles,secondary_muscles,difficulty,equipment,exercise_type,sets,seconds_per_set,repetitions_per_set,rest,video,thumbnail,pro_only,uses_weights,thumbnail_url,video_url
644,"Hang clean press, right - KB",strength,"Quads, Glutes, Biceps, Triceps, Shoulders, Back",Full Body,Novice,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_ke004.mp4,ebe8fd1bc5d23afcb4bd0d29205dfc73f41f.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/ebe8fd1bc5d23afcb4bd0d29205dfc73f41f.png,https://static.virtuagym.com/videos/2023_ke004.mp4
6303,"Lunge, left - Barbell",strength,"Quads, Glutes",,Intermediate,Barbell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_rob028m.mp4,cd0e475f7a637368a8a9c3f135cad7a31130.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/cd0e475f7a637368a8a9c3f135cad7a31130.png,https://static.virtuagym.com/videos/2023_rob028m.mp4
10102,"Lateral ali shuffle, left - AL",strength,Quads,,Beginner,Speed ladder,repetition_based,2,,"10,10","30,30,30,30,30",2023_kettler102.mp4,6d87705ced77f91f1819e722177e217d114e.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6d87705ced77f91f1819e722177e217d114e.png,https://static.virtuagym.com/videos/2023_kettler102.mp4
697,Press under - Barbell,strength,Shoulders,"Legs, Quads, Lower Back",Intermediate,Barbell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id0044.mp4,b05efa17b8c0ede7da619e98848f1ad7f67f.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/b05efa17b8c0ede7da619e98848f1ad7f67f.png,https://static.virtuagym.com/videos/2023_id0044.mp4
7793,"Hip stretch, right - BB",strength,Legs,,Beginner,Bodybow,repetition_based,1,,5,"30,30,30,30,30",2023_bodyb002.mp4,0e5632d7e23ee23e0ca1c0d5aef8081c7b95.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0e5632d7e23ee23e0ca1c0d5aef8081c7b95.png,https://static.virtuagym.com/videos/2023_bodyb002.mp4
4113,"Calf raise - FB, Step",strength,Calves,,Intermediate,Exercise ball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_eb011.mp4,ee0cf1cb13206ce81bdeb1d9dfc7004488ad.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/ee0cf1cb13206ce81bdeb1d9dfc7004488ad.png,https://static.virtuagym.com/videos/2023_eb011.mp4
466,"Wii, Just Dance",cardio,Full Body,,Novice,-,repetition_based,0,,,"30,30,30,30,30",,fe0e1c13cbdd78d19ffc54939e0820ff.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/fe0e1c13cbdd78d19ffc54939e0820ff.png,https://static.virtuagym.com/videos/
6839,"Dead bug arm static, right",strength,Abs - Straight Abs,Obliques,Novice,-,time_based,3,"30,30,30",,"30,30,30,30,30",2023_impact006t.mp4,b4371c25d2eb5e81d21dc9901d4eb20e2ab3.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/b4371c25d2eb5e81d21dc9901d4eb20e2ab3.png,https://static.virtuagym.com/videos/2023_impact006t.mp4
13156,"Cross wave, duration",cardio,Full Body,,Novice,Cardio,repetition_based,0,,,"30,30,30,30,30",2023_kv002.mp4,57c87426252e6c8889b1d3c54d0865fbdd71.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/57c87426252e6c8889b1d3c54d0865fbdd71.png,https://static.virtuagym.com/videos/2023_kv002.mp4
6840,"Dead bug arm static, left",strength,Abs - Straight Abs,Obliques,Novice,-,time_based,3,"30,30,30",,"30,30,30,30,30",2023_impact006tm.mp4,54bd67174515ef5abfb3dbf8ea2fe2e44ddf.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/54bd67174515ef5abfb3dbf8ea2fe2e44ddf.png,https://static.virtuagym.com/videos/2023_impact006tm.mp4
8736,Farmers walk suitcase and shoulder - SB,strength,Quads,"Obliques, Glutes, Hamstrings, Forearms, Biceps",Intermediate,Sandbag,time_based,3,"30,30,30",,"10,10,10,10,10",2023_sb017m.mp4,f6ee1f5324fd4049b2c8f465e06e786a98b6.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/f6ee1f5324fd4049b2c8f465e06e786a98b6.png,https://static.virtuagym.com/videos/2023_sb017m.mp4
4091,"Hip abduction, right - FB",strength,Abductor,,Intermediate,Exercise ball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_eb021.mp4,ae7cec23f23dae2bb75ddee6e758e69b5a98.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/ae7cec23f23dae2bb75ddee6e758e69b5a98.png,https://static.virtuagym.com/videos/2023_eb021.mp4
10109,"Push-up, left - AP",strength,Chest,Triceps,Beginner,Airpad,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_kettler140.mp4,1e2f0ad0547851664df66a628cedf63ed91a.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1e2f0ad0547851664df66a628cedf63ed91a.png,https://static.virtuagym.com/videos/2023_kettler140.mp4
6420,"Hip airplane, left",strength,Glutes,"Hamstrings, Obliques, Lower Back",Intermediate,-,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_impact002.mp4,37c7f0e870cebfaab6f3459df86cddff742a.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/37c7f0e870cebfaab6f3459df86cddff742a.png,https://static.virtuagym.com/videos/2023_impact002.mp4
7794,"Hip stretch, left - BB",strength,Legs,,Beginner,Bodybow,repetition_based,1,,5,"30,30,30,30,30",2023_bodyb002m.mp4,a8ab93908c26608374b6a90dff1b68fd439f.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/a8ab93908c26608374b6a90dff1b68fd439f.png,https://static.virtuagym.com/videos/2023_bodyb002m.mp4
7489,Squat bear hug - SB,strength,"Quads, Glutes",Legs,Beginner,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_sb001.mp4,72c37390a846f9f5dc8c495990675cdffb90.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/72c37390a846f9f5dc8c495990675cdffb90.png,https://static.virtuagym.com/videos/2023_sb001.mp4
10556,"Triceps extension, left - MRB",strength,Triceps,,Beginner,Resistance band,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_kettler118m.mp4,72ce507af76f146923fe1c08d3d55a4dfaee.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/72ce507af76f146923fe1c08d3d55a4dfaee.png,https://static.virtuagym.com/videos/2023_kettler118m.mp4
9189,"Lying gluteus press machine, right",strength,Glutes,Quads,Novice,Strength Machines - Weight stack,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_equip019m.mp4,3dce16160d73297b854ae1ab72f2c7cd84ad.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3dce16160d73297b854ae1ab72f2c7cd84ad.png,https://static.virtuagym.com/videos/2023_equip019m.mp4
9734,"Reverse lunge, left - GS",strength,"Quads, Glutes",,Beginner,Gymstick,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_kettler021.mp4,03f113e2f22475b56ea1ddfd465b8bb707b7.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/03f113e2f22475b56ea1ddfd465b8bb707b7.png,https://static.virtuagym.com/videos/2023_kettler021.mp4
7301,"Goblet single leg squat, right - KB, Box",strength,Quads,"Hamstrings, Glutes",Intermediate,"Kettlebell, Box / step",repetition_based,3,,"12,10,8","30,30,30,30,30",2023_impact071.mp4,e205a5fb560febd8d202a862dd979e5f2acc.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e205a5fb560febd8d202a862dd979e5f2acc.png,https://static.virtuagym.com/videos/2023_impact071.mp4
6816,"One leg deadlift, right - Barbell",strength,"Glutes, Hamstrings, Lower Back",,Novice,Barbell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_rob080.mp4,904f776c01741efb1f0c12cbfbab6a86f6b6.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/904f776c01741efb1f0c12cbfbab6a86f6b6.png,https://static.virtuagym.com/videos/2023_rob080.mp4
9216,Goodmorning - SB,strength,"Lower Back, Glutes",Hamstrings,Intermediate,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_sb029.mp4,12aeaa1a48f99722d84508f105a3cb576586.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/12aeaa1a48f99722d84508f105a3cb576586.png,https://static.virtuagym.com/videos/2023_sb029.mp4
9193,"Standing gluteus press machine, right",strength,Quads,,Novice,Strength Machines - Weight stack,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id0247.mp4,500064219428419f7d1f81c291ddb4a81aac.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/500064219428419f7d1f81c291ddb4a81aac.png,https://static.virtuagym.com/videos/2023_id0247.mp4
713,Twist throw seated side - MB,strength,Obliques,,Beginner,Medicineball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id0040.mp4,df19142705476699d67e9901c00d2a03328e.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/df19142705476699d67e9901c00d2a03328e.png,https://static.virtuagym.com/videos/2023_id0040.mp4
6986,"Split squat, left - DB",strength,"Quads, Glutes",,Beginner,Dumbbells,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_impact066m.mp4,8cbf07cab8553e8a18e902cd938631b52661.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/8cbf07cab8553e8a18e902cd938631b52661.png,https://static.virtuagym.com/videos/2023_impact066m.mp4
7766,"Rotation crunch, right - BB",strength,Obliques,,Beginner,Bodybow,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_bodyb015m.mp4,1e8586eb99efeb725d2eccab8bfcce0ef483.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1e8586eb99efeb725d2eccab8bfcce0ef483.png,https://static.virtuagym.com/videos/2023_bodyb015m.mp4
481,"Kinect, Zumba",cardio,Full Body,,Novice,-,repetition_based,0,,,"30,30,30,30,30",,3ed405cde7e0316363588c3a42019731.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3ed405cde7e0316363588c3a42019731.png,https://static.virtuagym.com/videos/
7517,Thruster - KBs,strength,"Quads, Glutes, Shoulders",Triceps,Intermediate,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_impact105.mp4,6fa53a3a0251e9ef04c49d7501e27cdbc659.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6fa53a3a0251e9ef04c49d7501e27cdbc659.png,https://static.virtuagym.com/videos/2023_impact105.mp4
6059,"Reverse lunge, alternated - KBs",strength,"Quads, Glutes","Legs, Back",Novice,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_rob020a.mp4,917544dd5826a5b61873af34ff1c8b0e41c1.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/917544dd5826a5b61873af34ff1c8b0e41c1.png,https://static.virtuagym.com/videos/2023_rob020a.mp4
9709,Shoulder front press - GS,strength,Shoulders,,Beginner,Gymstick,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_kettler002.mp4,89b35ac2f02a575ad619afca0e4403f920c0.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/89b35ac2f02a575ad619afca0e4403f920c0.png,https://static.virtuagym.com/videos/2023_kettler002.mp4
6988,Overhead squat - EB,strength,"Quads, Glutes",,Beginner,Elastic bands,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_impact063.mp4,c8516aa797c9141c659d522e1add5c599bea.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c8516aa797c9141c659d522e1add5c599bea.png,https://static.virtuagym.com/videos/2023_impact063.mp4
13668,"Push press split squat, left - Barbell",strength,Shoulders,Triceps,Intermediate,Barbell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_ozp037m.mp4,cd20b61a01f90cf2186ba41adc6e2e2c9323.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/cd20b61a01f90cf2186ba41adc6e2e2c9323.png,https://static.virtuagym.com/videos/2023_ozp037m.mp4
491,Bowling,cardio,Full Body,Arms,Novice,-,repetition_based,0,,,"30,30,30,30,30",2023_sid0103.mp4,dd803a0f885af2dee50a4d4d2fd2b96588dd.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/dd803a0f885af2dee50a4d4d2fd2b96588dd.png,https://static.virtuagym.com/videos/2023_sid0103.mp4
4114,"Calf raise, left - FB, Step",strength,Calves,,Intermediate,Exercise ball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_eb012.mp4,609be36ef3f38bb66317a48a4b191104688f.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/609be36ef3f38bb66317a48a4b191104688f.png,https://static.virtuagym.com/videos/2023_eb012.mp4
8740,Farmers walk headlock and shoulder - SB,strength,Quads,"Obliques, Glutes, Biceps, Hamstrings",Intermediate,Sandbag,time_based,3,"30,30,30",,"10,10,10,10,10",2023_sb019m.mp4,3d8be6b434807bfbefb123e382d961a9cdff.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3d8be6b434807bfbefb123e382d961a9cdff.png,https://static.virtuagym.com/videos/2023_sb019m.mp4
7768,"Crunch one leg up, left - BB",strength,Obliques,,Beginner,Bodybow,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_bodyb017m.mp4,5cb1f1d533ece140f2f291e23ac9761f0866.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/5cb1f1d533ece140f2f291e23ac9761f0866.png,https://static.virtuagym.com/videos/2023_bodyb017m.mp4
52,Ice Skating,cardio,Cardiovascular System,Legs,Novice,-,repetition_based,0,,,"30,30,30,30,30",2023_sid0129.mp4,b4666da04818dd2faf8a91cfc11ae0e09eb7.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/b4666da04818dd2faf8a91cfc11ae0e09eb7.png,https://static.virtuagym.com/videos/2023_sid0129.mp4
13100,"Swing clean, left - KB",strength,"Quads, Glutes, Lower Back","All Abs, Front Shoulders",Intermediate,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_ke014m.mp4,cd91560d71ca1fbb81fd9a438ecac105a8f3.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/cd91560d71ca1fbb81fd9a438ecac105a8f3.png,https://static.virtuagym.com/videos/2023_ke014m.mp4
10101,"Lateral carioca, left - AL",strength,Quads,"Back, All Abs",Beginner,Speed ladder,repetition_based,2,,"10,10","30,30,30,30,30",2023_kettler100.mp4,7558898b309a92a3ce6b687807dcf87b2ca4.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/7558898b309a92a3ce6b687807dcf87b2ca4.png,https://static.virtuagym.com/videos/2023_kettler100.mp4
676,Power Clean and Jerk - Barbell,strength,"Legs, Shoulders",Full Body,Novice,Barbell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id0056.mp4,e37c7712663c34e1272cf53e5fe68e6039cd.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e37c7712663c34e1272cf53e5fe68e6039cd.png,https://static.virtuagym.com/videos/2023_id0056.mp4
8738,Farmers walk suitcase and overhead - SB,strength,"Quads, Front Shoulders, Middle Shoulders","Obliques, Glutes, Hamstrings",Intermediate,Sandbag,time_based,3,"30,30,30",,"10,10,10,10,10",2023_sb018m.mp4,cfa0fcba39cef36f88b6eb6cb3dc387b3544.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/cfa0fcba39cef36f88b6eb6cb3dc387b3544.png,https://static.virtuagym.com/videos/2023_sb018m.mp4
9687,Farmers walk double suitcase horizontal - SBs,strength,Quads,"Obliques, Hamstrings, Glutes, Forearms",Intermediate,Sandbag,time_based,3,"30,30,30",,"10,10,10,10,10",2023_sb051.mp4,1cda7f0e756a27c49a80562f83602a082050.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1cda7f0e756a27c49a80562f83602a082050.png,https://static.virtuagym.com/videos/2023_sb051.mp4
121,"Skating/Rollerblading, high intensity",cardio,Cardiovascular System,Legs,Novice,-,repetition_based,0,,,"30,30,30,30,30",2023_sid0114.mp4,62d94941e6faaa5dd9408bcdf990318b8b08.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/62d94941e6faaa5dd9408bcdf990318b8b08.png,https://static.virtuagym.com/videos/2023_sid0114.mp4
9737,Push-up foot on - FB,strength,,,Intermediate,Exercise ball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_kettler042.mp4,aa64434c47bd207148f968c0d40424117d51.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/aa64434c47bd207148f968c0d40424117d51.png,https://static.virtuagym.com/videos/2023_kettler042.mp4
1414,Archery,cardio,Arms,Back,Novice,-,repetition_based,0,,,"30,30,30,30,30",2023_sid0141.mp4,ef79b18c57b3df5759cb0c01c28f3f76f8aa.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/ef79b18c57b3df5759cb0c01c28f3f76f8aa.png,https://static.virtuagym.com/videos/2023_sid0141.mp4
1959,Head raise straight down on stomach,strength,Neck,,Novice,-,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_xs008.mp4,3635773bd987614ad845a8913bd6c609d4e7.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3635773bd987614ad845a8913bd6c609d4e7.png,https://static.virtuagym.com/videos/2023_xs008.mp4
8734,Farmers walk suitcase and headlock - SB,strength,Quads,"Obliques, Glutes, Hamstrings, Forearms, Biceps",Intermediate,Sandbag,time_based,3,"30,30,30",,"10,10,10,10,10",2023_sb016m.mp4,db5186b695ca5ded2db1e6925f11c188437d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/db5186b695ca5ded2db1e6925f11c188437d.png,https://static.virtuagym.com/videos/2023_sb016m.mp4
714,"Reverse hip throw, alternated - MB",strength,Obliques,,Beginner,Medicineball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_mb003.mp4,c74a95a6f10b1afd5ecff17cc7a27ca79878.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c74a95a6f10b1afd5ecff17cc7a27ca79878.png,https://static.virtuagym.com/videos/2023_mb003.mp4
7492,"Headlock squat, right - SB",strength,Quads,"Obliques, Hamstrings, Glutes",Beginner,Sandbag,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_sb004.mp4,2f2af916ef416552e7707a73f19bbdc451b3.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/2f2af916ef416552e7707a73f19bbdc451b3.png,https://static.virtuagym.com/videos/2023_sb004.mp4
13101,"Swing clean, right - KB",strength,"Quads, Glutes, Lower Back","All Abs, Front Shoulders",Intermediate,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_ke014.mp4,1ebb440a041a6e013be0c1d010d37fdf2a12.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1ebb440a041a6e013be0c1d010d37fdf2a12.png,https://static.virtuagym.com/videos/2023_ke014.mp4
289,Hockey (ice),cardio,Full Body,,Novice,-,repetition_based,0,,,"30,30,30,30,30",2023_sid0115.mp4,6f5396173e9266c4e8f7df4d5e7ff5768b17.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6f5396173e9266c4e8f7df4d5e7ff5768b17.png,https://static.virtuagym.com/videos/2023_sid0115.mp4
3863,"Reverse lunge, right - KBs",strength,"Quads, Glutes","Legs, Back",Beginner,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_rob020m.mp4,236002620b21b8c85647bf876a66f9d20ce8.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/236002620b21b8c85647bf876a66f9d20ce8.png,https://static.virtuagym.com/videos/2023_rob020m.mp4
10047,"Hamstring curl one leg, left - ST",strength,Hamstrings,,Intermediate,Suspension trainer,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_kettler048.mp4,18d82101beffe26833bedddde13abd50a2bc.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/18d82101beffe26833bedddde13abd50a2bc.png,https://static.virtuagym.com/videos/2023_kettler048.mp4
3862,"Reverse lunge, left - KBs",strength,"Quads, Glutes","Legs, Back",Beginner,Kettlebell,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_rob020.mp4,0e2c8fbc3f6ceb74f22d52455d46a30774dc.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0e2c8fbc3f6ceb74f22d52455d46a30774dc.png,https://static.virtuagym.com/videos/2023_rob020.mp4
8741,Farmers walk overhead and headlock - SB,strength,"Front Shoulders, Middle Shoulders, Quads","Obliques, Biceps, Glutes, Hamstrings",Intermediate,Sandbag,time_based,3,"30,30,30",,"10,10,10,10,10",2023_sb020.mp4,766ab053abad143656cc95067933480aba3a.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/766ab053abad143656cc95067933480aba3a.png,https://static.virtuagym.com/videos/2023_sb020.mp4
5577,"Hip flexion knee up, right",strength,Quads,,Novice,-,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_fysio001.mp4,347c0e22301bfaa37d163e2e2fbb2ccb133c.png,TRUE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/347c0e22301bfaa37d163e2e2fbb2ccb133c.png,https://static.virtuagym.com/videos/2023_fysio001.mp4
6822,"Star knee raise, left",strength,"Quads, Glutes",Hamstrings,Novice,-,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_impact016.mp4,a275667c9432b468527f648e6c8868634b9a.png,FALSE,FALSE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/a275667c9432b468527f648e6c8868634b9a.png,https://static.virtuagym.com/videos/2023_impact016.mp4
730,Lateral Jumps - MB,strength,"Quads, Glutes, Shoulders","Legs, Arms",Beginner,Medicineball,repetition_based,2,,"10,8","30,30,30,30,30",2023_ozp020.mp4,8227a5050908ed7f3738f172b52b892fd7bc.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/8227a5050908ed7f3738f172b52b892fd7bc.png,https://static.virtuagym.com/videos/2023_ozp020.mp4
